,BDTNS No,CDLI No,Original date,Converted Date
12218,32966,P126722,AS05 - 01 - 16,71.0116
12219,32967,P126723,AS05 - 02 - 14,71.0214
12220,32968,P126724,AS05 - 07 - 20,71.07199999999999
12221,32969,P126725,SH47 - 07 - 00,65.07
12222,32970,P126726,SH48 - 10 - 00,66.1
12223,32971,P126727,AS05 - 03 - 26,71.0326
12224,32972,P126728,AS06 - XX - 00,72.0
12225,32973,P126729,SSXX - 12 - 00,0.12
12226,32974,P126730,SH47 - 07 - 00,65.07
12227,32975,P126731,AS06 - 06 - 11,72.0611
12228,32976,P126732,SH48 - 06 - 00,66.06
12229,32978,P126734,AS04 - 12 - 07,70.1207
12230,32979,P126735,AS04 - 09 - 03,70.0903
12231,32980,P126736,AS05 - 05 - 13,71.0513
12232,32981,P126737,AS05 - 05 - 13,71.0513
12233,32982,P126738,AS05 - 12 - 01,71.12010000000001
12234,32983,P126739,AS08 - 05 - 08,74.0508
12235,32984,P126740,SH44 - 04 - 00,62.04
12236,32985,P126741,AS03 - 08 - 00,69.08
12237,32986,P126742,AS08 - 08 - 00,74.08
12238,32987,P126743,SS02 - 09 - 00,77.09
12239,32988,P126744,SH35 - 12 - 00,53.12
12240,32989,P126745,SS08 - 04 - 00,83.04
12241,32990,P126746,XXXX - 08 - 00,0.08
12242,32991,P126747,XXXX - 00 - 00,0.0
12243,32992,P126748,SH42 - 08 - 22,60.0822
12244,32993,P126749,SH48 - 07 - 00,66.07
12245,32994,P126750,XXXX - 00 - 00,0.0
12246,32995,P126751,SSXX - 00 - 00,0.0
12247,32996,P126752,AS09 - 01 - 20,75.012
12248,32997,P126753,AS09 - 03 - 02,75.03020000000001
12249,32998,P126754,AS09 - 02 - 18,75.0218
12250,32999,P126755,SS08 - 02 - 06,83.0206
12251,33000,P126756,AS09 - 10 - 10,75.101
12252,33001,P126757,AS08 - 03 - 28,74.0328
12253,33002,P126758,SS01 - 05 - 0l,76.05
12254,33003,P126759,SH48 - 12 - 06,66.12060000000001
12255,33004,P126760,SS01 - 01 - 00,76.01
12256,33005,P126761,XXXX - 00 - 13,0.0013
12257,33007,P126763,SS07 - 05 - 10,82.051
12258,33008,P126764,SS05 - 01 - 24,80.0124
12259,33009,P126765,SH32 - 12 - 20,50.122
12260,33010,P126766,SS01 - 01 - 25,76.0125
12261,33011,P126767,SH47 - 03 - 03,65.0303
12262,33012,P126768,SH48 - 06 - 15,66.0615
12263,33014,P126770,AS04 - 09 - 26,70.0926
12264,33015,P126771,AS05 - 08 - 02,71.0802
12265,33016,P126772,SS02 - 09 - 09,77.0909
12266,33017,P126773,AS02 - 02 - 15,68.02149999999999
12267,33018,P126774,SS09 - 10 - 00,84.1
12268,33019,P126775,SH47 - 04 - 10,65.04100000000001
12269,33020,P126776,AS09 - 11 - 03,75.1103
12270,33021,P126777,AS04 - 01 - 29,70.0129
12271,33022,P126778,SH42 - 00 - 00,60.0
12272,33023,P126779,AS02 - 06 - 09,68.0609
12273,33026,P126782,SH33 - 07 - 00,51.07
12274,33027,P126783,SH46 - 03 - 30,64.033
12275,33028,P126784,SH35 - 01 - 00,53.01
12276,33029,P126785,SH36 - 02 - 00,54.02
12277,33030,P126786,SH43 - 06 - 24,61.062400000000004
12278,33031,P126787,SH41 - 09 - 00,59.09
12279,33032,P126788,SH47 - 01 - 28,65.0128
12280,33033,P126789,AS08 - 02 - 04,74.0204
12281,33034,P126790,SH39 - 09 - 03,57.090300000000006
12282,33035,P126791,XXXX - 00 - 00,0.0
12283,33036,P126792,SH46 - 06 - 29,64.0629
12284,33038,P126794,SH43 - 04 - 15,61.0415
12285,33040,P126796,SH43 - 09 - 19,61.0919
12286,33041,P126797,SH43 - 09 - 25,61.0925
12287,33042,P126798,AS02 - 00 - 00,68.0
12288,33043,P126799,AS06 - 02 - 21,72.0221
12289,33044,P126800,AS06 - 02 - 23,72.0223
12290,33045,P126801,AS06 - 03 - 01,72.0301
12291,33046,P126802,AS06 - 09 - 06,72.09060000000001
12292,33047,P126803,SS07 - 08 - 06,82.0806
12293,33048,P126804,AS07 - 11 - 24,73.1124
12294,33049,P126805,SS04 - 10 - 05,79.1005
12295,33050,P126806,XXXX - 11 - 28,0.1128
12296,33051,P126807,SH44 - 12 - 00,62.12
12297,33052,P126808,SH47 - 05 - 04,65.0504
12298,33053,P126809,AS01 - 07 - 24,67.07239999999999
12299,33054,P126810,SH45 - 10 - 23,63.1023
12300,33055,P126811,SH48 - 08 - 29,66.0829
12301,33056,P126812,SH41 - 00 - 00,59.0
12302,33057,P126813,SH41 - 00 - 00,59.0
12303,33058,P126814,AS05 - 01 - 00,71.01
12304,33063,P126819,SH46 - 05 - 00,64.05
12305,33064,P126820,SH47 - 05 - 00,65.05
12306,33065,P126821,SH40 - 12 - 00,58.12
12307,33482,P127239,SS05 - 03 - 22,80.0322
12308,33500,P127257,SH33 - 06 - 00,51.06
12309,61042,P200999,SH43 - 05 - 00,61.05
12310,61043,P201000,SS05 - 01 - 00,80.01
12311,61044,P201001,SS09 - 07 - 00,84.07
12312,61045,P201002,SS09 - 12 - 00,84.12
12313,61048,P201005,XXXX - 09//10 - 26,0.0926
12314,61049,P201006,SS01 - 01 - 29,76.0129
12315,61054,P201012,SH46 - 01 - 13,64.0113
12316,61055,P201015,AS07 - 08 - 00,73.08
12317,61056,P201016,SH39 - 10 - 00,57.1
12318,61057,P201017,AS05 - 09 - 00,71.09
12319,61058,P201018,AS04 - 05 - 30,70.053
12320,61059,P201019,SS06 - 02 - 24,81.02239999999999
12321,63792,P431421,SS04 - 08 - 00,79.08
12322,61060,P201021,AS08 - 01 - 08,74.0108
12323,61061,P201022,SS03 - 07 - 00,78.07
12324,61062,P201023,SS01 - 04 - 16,76.0416
12325,61063,P201024,SS01 - 06 - 16,76.0616
12326,61064,P201025,AS08 - 10 - 02,74.1002
12327,61065,P201026,AS07 - 11 - 00,73.11
12328,61066,P201027,SS05 - 12d - 00,80.12
12329,61067,P201028,IS01 - 12d - 00,85.12
12330,61072,P201033,SS08 - 07 - 00,83.07
12331,61073,P201034,SH46 - 00 - 00,64.0
12332,61074,P201035,AS08 - 03 - 29,74.0329
12333,61075,P201036,IS01 - 12d - 14,85.12140000000001
12334,61076,P201037,SS09 - 07 - 00,84.07
12335,61077,P201038,SH46 - 00 - 00,64.0
12336,61078,P201039,AS04 - 05 - 00,70.05
12337,61079,P201040,SS03 - 04 - 00,78.04
12338,61080,P201041,SH42 - 00 - 00,60.0
12339,61081,P201042,XXXX - XX - XX,0.0
12340,61082,P201043,AS09 - 00 - 00,75.0
12341,61083,P201044,SH32 - 03 - 00 // SH33 - 03 - 00,50.03
12342,61086,P201047,IS02 - 11 - 00,86.11
12343,61087,P201048,IS01 - 11 - 00,85.11
12344,61088,P201049,IS02 - 11 - 13,86.1113
12345,61090,P201051,AS04 - 11 - 05,70.1105
12346,61091,P201052,SH44 - 05 - 00,62.05
12347,61092,P201053,SS06 - 06 - 00,81.06
12348,61094,P201055,AS03 - 06 - 20,69.062
12349,61096,P201057,AS06 - 05 - 04,72.0504
12350,61097,P201058,SS04 - 11 - 07,79.1107
12351,61098,P201059,SS04 - 08 - 09,79.0809
12352,61099,P201060,SH38 - 09 - 00,56.09
12353,61100,P201061,SS04 - 12 - 27,79.12270000000001
12354,61101,P201062,SH45 - 09 - 00,63.09
12355,61103,P201064,AS09 - 07 - 21,75.07209999999999
12356,61104,P201065,SH47 - 06 - 14,65.0614
12357,61105,P201066,SH45 - 09 - 00,63.09
12358,61106,P201068,SH47 - 07 - 00,65.07
12359,61108,P201070,IS01 - 01 - 00,85.01
12360,61109,P201071,SS03 - 07 - 13,78.0713
12361,61110,P201072,SS02 - 06 - 00,77.06
12362,61111,P201073,SS02 - 01 - 00,77.01
12363,61113,P201075,AS06 - 01 - 09,72.0109
12364,61114,P201076,AS01 - 06 - 11,67.0611
12365,61115,P201077,SS08 - 08 - 27,83.0827
12367,61119,P201081,SH47 - 05 - 00,65.05
12368,61120,P201082,AS08 - 10 - 13,74.1013
12369,61121,P201083,SH44 - 00 - 00,62.0
12370,61122,P201084,AS09 - 01 - 18,75.01180000000001
12371,61123,P201085,SS01 - 01 - 00,76.01
12372,61124,P201086,AS07 - 04 - 23,73.04230000000001
12373,61125,P201087,SH47 - 05 - 30,65.053
12374,61126,P201088,IS01 - 07 - 00,85.07
12375,61127,P201089,SH47 - 08 - 14,65.0814
12376,61128,P201090,SS09 - 10 - 00,84.1
12377,61129,P201091,AS08 - 09 - 13,74.0913
12378,61130,P201092,AS08 - 09 - 11,74.0911
12379,61131,P201093,SS04 - 05 - 00,79.05
12380,61132,P201094,AS01 - 09 - 11,67.0911
12381,61133,P201095,SH46 - 08 - 00,64.08
12382,61135,P201097,AS04 - 05 - 17,70.0517
12383,61136,P201098,SS02 - 01 - 12,77.0112
12384,61137,P201099,SS03 - 09 - 00,78.09
12385,61138,P201100,AS07 - 05 - 20,73.05199999999999
12386,61139,P201101,SS08 - 03 - 12,83.0312
12387,61140,P201102,SS09 - 12 - 26,84.1226
12388,61141,P201103,SS03 - 09 - 16,78.0916
12389,61142,P201104,AS08 - 03 - 26,74.0326
12390,61143,P201105,XXXX - 03//04 - 11,0.0311
12391,61144,P201106,AS08 - 06 - 09,74.0609
12392,61145,P201107,SS01 - 05 - 25,76.0525
12393,61146,P201108,AS09 - 12 - 01,75.12010000000001
12394,61148,P201110,SS04 - 06 - 24,79.0624
12395,61149,P201111,SS01 - 04 - 00,76.04
12396,61150,P201112,AS02 - 06 - 01,68.0601
12397,61151,P201113,SS06 - 08 - 10,81.081
12398,61152,P201114,SS01 - 02 - 13,76.0213
12399,61153,P201115,AS02 - 05 - 00,68.05
12400,61154,P201116,SS03 - 05 - 04,78.0504
12401,61155,P201117,AS08 - 06 - 10,74.061
12402,61156,P201118,IS01 - 07 - 29,85.07289999999999
12403,61157,P201119,IS02 - 02 - 19,86.0219
12404,61158,P201120,AS08 - 05 - 25,74.0525
12405,61159,P201121,SS08 - 09 - 17,83.0917
12406,61161,P201123,SS07 - 09 - 10,82.09100000000001
12407,61162,P201124,SH47 - 06 - 16,65.0616
12408,61166,P201128,SH39 - 11 - 20,57.112
12409,61167,P201129,SH42 - 05 - 21,60.052099999999996
12410,61168,P201130,SH48 - 08 - 00,66.08
12411,61169,P201131,SH29 - 07 - 00,47.07
12412,61170,P201132,AS08 - 01 - 00,74.01
12413,61171,P201134,SH40 - 10 - 00,58.1
12414,61175,P201138,SH46 - 12 - 24,64.1224
12415,61176,P201139,SS09 - 00 - 00,84.0
12416,61177,P201140,AS08 - 00 - 00,74.0
12417,61182,P201147,0000 - 05 - 00,0.05
12418,61183,P201148,SS04 - 08 - 06,79.0806
12419,61186,P201151,AS01 - 04 - 27,67.04270000000001
12420,63793,P381744,0000 - 00 - 00,0.0
12421,61190,P201156,SS09 - 09 - 00,84.09
12422,61191,P201157,0000 - 00 - 00,0.0
12423,61192,P201158,AS08 - 09 - 00,74.09
12424,61194,P201160,SS01 - 02 - 12,76.0212
12425,61197,P201163,XXXX - 02//03 - 00,0.02
12426,61198,P201164,0000 - 00 - 00,0.0
12427,61199,P201165,SS03 - 08 - 23,78.0823
12428,61202,P201168,SS09 - 06 - 00,84.06
12430,61206,P201172,SS01 - 09 - 15?,76.0915
12431,61207,P201173,SS01 - 04 - 08,76.0408
12432,61208,P201174,SS03 - 11 - 00,78.11
12433,61209,P201175,0000 - 00 - 00,0.0
12434,61212,P201178,SS07 - 05 - 25,82.0525
12435,61215,P201181,SS06 - 00 - 00,81.0
12436,61217,P201183,AS07 - 12 - 21,73.1221
12437,61220,P201185,0000 - 00 - 00,0.0
12438,61221,P201186,0000 - 00 - 00,0.0
12439,61224,P201189,SH47 - 05 - 00,65.05
12440,63797,P332547,0000 - 00 - 00,0.0
12441,61227,P201194,AS09 - 08 - 00,75.08
12442,61229,P201196,SS02 - 02 - 05,77.0205
12443,61232,P201199,AS09 - 12d - 22,75.1222
12444,61233,P201200,SS01 - 12d - 13,76.1213
12445,61236,P201203,AS07 - 08 - 26,73.0826
12447,61238,P201205,SS09 - 09 - 29,84.0929
12448,61325,P201298,SH38 - 11 - 00,56.11
12449,61335,P201308,SS09 - 06 - 03,84.0603
12450,61337,P201311,SS02 - 04 - 00,77.04
12451,61339,P201312,SS06 - 11 - 26,81.1126
12452,61342,P201315,AS08 - 06 - 07,74.0607
12453,61344,P201317,SS09 - 12 - 15,84.1215
12455,61346,P201319,SS07 - 10 - 01,82.1001
12456,61347,P201320,SS02 - 02 - 16,77.02159999999999
12457,61349,P201324,AS09 - 03 - 14,75.0314
12458,61350,P201326,SS03 - 09 - 14,78.09140000000001
12459,61351,P201327,IS01 - 04 - 10,85.04100000000001
12460,61353,P201329,SS04 - 00 - 00,79.0
12461,61354,P201330,AS08 - 00 - 00,74.0
12462,61356,P201332,SH47 - 05 - 13,65.0513
12463,61360,P201336,SH42 - 00 - 00 // AS06 - 00 - 00,60.0
12464,61362,P201339,AS03 - 02 - 00,69.02
12465,61363,P201341,SH43 - 09 - 00,61.09
12466,61364,P201342,AS05 - 07 - 06,71.0706
12467,61369,P201348,0000 - 00 - 00,0.0
12468,61371,P201350,SS02 - 06 - 00,77.06
12469,61374,P201353,SH43 - 02 - 21,61.0221
12470,61377,P201356,AS05 - 01 - 29,71.0129
12471,61378,P201357,AS08 - 09 - 24,74.0924
12472,61381,P201360,AS01 - 09 - 28,67.0928
12473,61384,P201363,SH46 - 05 - 20,64.05199999999999
12474,61387,P201366,SS05 - 00 - 00,80.0
12475,61405,P201386,AS01 - 02 - 17,67.0217
12476,61415,P201396,AS08 - 12 - 00,74.12
12477,61417,P201398,AS02 - 08 - 18,68.0818
12478,61419,P201400,SS04 - 05 - XX,79.05
12479,61432,P201414,AS03 - 12 - 26,69.1226
12480,61433,P201415,SH26 - 03 - 00 // SH33 - 03 - 00 // SH45 - 03 - 00 // IS04 - 03 - 00,44.03
12481,61447,P201429,SS01 - 02 - 29,76.02289999999999
12482,61448,P201430,AS06 - 04 - 00,72.04
12483,61449,P201431,SS01 - 05 - 09,76.0509
12484,61451,P201433,AS02 - 09 - 17,68.0917
12485,61452,P201434,IS02 - 09 - 00,86.09
12486,61454,P201436,SH46 - 00 - 00,64.0
12487,61455,P201437,SS03 - 02 - 00,78.02
12488,61456,P201438,SS01 - 08 - 00,76.08
12489,61457,P201439,XXXX - 00 - 00,0.0
12490,61458,P201440,SS01 - 03 - 00,76.03
12491,61459,P201441,AS07 - XX - 08,73.0008
12492,61460,P201442,AS08 - 04 - 30,74.043
12493,61464,P201446,SS01 - 08 - 00,76.08
12494,61465,P201447,SS09 - 10 - 17,84.1017
12495,61470,P201452,SS01 - 04 - 10,76.04100000000001
12496,61471,P201453,SS01 - 05 - 15,76.05149999999999
12497,61473,P201455,SH44 - 03 - 00,62.03
12498,61477,P201459,IS01 - 12d - 24,85.1224
12499,61481,P201463,SH47 - 00 - 00,65.0
12500,61487,P201469,SH46 - 10 - 00,64.1
12501,61491,P201473,AS03 - 08 - 21,69.0821
12502,61492,P201474,SS04 - 06 - 00,79.06
12503,61496,P201478,AS01 - 10 - 21,67.1021
12504,61497,P201479,XXXX - 08 - XX,0.08
12505,61498,P201480,SS07 - 06 - 00,82.06
12506,61508,P201490,AS08 - 03 - 16,74.0316
12509,61523,P201505,SS05 - 07 - 00,80.07
12510,61524,P201506,AS05 - 09 - 00,71.09
12511,20909,P114342,SS01 - 09 - 22,76.0922
12512,61527,P201509,SH46 - 10 - 24,64.10239999999999
12513,2221,P131558,SH43 - 03 - 00,61.03
12514,2222,P131559,SH47 - 07 - 25,65.07249999999999
12515,2223,P131560,SH47 - 08 - 13,65.0813
12516,2224,P131561,AS01 - 01 - 18,67.01180000000001
12517,2225,P131562,AS02 - 04 - 29,68.0429
12518,2226,P131563,SH46 - 02 - 00,64.02
12519,2227,P131564,AS03 - 05 - 00,69.05
12520,2228,P131565,AS03 - 06 - 25,69.0625
12521,2229,P131566,AS04 - 09 - 00,70.09
12522,2230,P131567,AS06 - 05 - 00,72.05
12523,2231,P131568,SS02 - 00 - 00,77.0
12524,2232,P131569,SS09 - 09 - 13,84.0913
12525,2233,P131570,SS09 - 06 - 00,84.06
12526,2132,P127300,SH46 - 08 - 06,64.0806
12527,2133,P127301,SH46 - 08 - 00,64.08
12528,2134,P127302,SH46 - 11 - 05,64.1105
12529,2136,P127304,AS01 - 07 - 00,67.07
12530,2137,P127305,AS01 - 11 - 00,67.11
12531,2138,P127306,AS03 - 02 - 12,69.0212
12532,2139,P127307,AS03 - 08 - 26,69.0826
12533,2140,P127308,AS03 - 00 - 00,69.0
12534,2141,P127309,AS06 - 06 - 00,72.06
12535,2142,P127310,AS06 - 08 - 03,72.0803
12536,2143,P127311,AS07 - 06 - 13,73.0613
12537,2144,P127312,AS08 - 05 - 09(+),74.0509
12538,2145,P218167,AS08 - 11 - 00,74.11
12539,2146,P127314,SS03 - 04 - 24,78.0424
12540,2147,P127315,SS04 - 09 - 20,79.092
12541,2148,P218203,SS05 - 12d - XX,80.12
12542,2149,P127317,SS07 - 11 - 18,82.1118
12543,2150,P127318,IS01 - 01 - 00,85.01
12544,2153,P127321,AS05 - 03 - 00,71.03
12545,3011,P127322,SH43 - 03 - 08,61.0308
12546,3012,P127323,SH43 - 06 - 24,61.062400000000004
12547,3013,P118627,SH43 - 11 - 23,61.1123
12548,3015,P127326,SH44 - 10 - 23,62.1023
12549,3017,P127328,SH44 - 04 - 00,62.04
12550,3018,P127329,SH44 - 04m - 00,62.04
12551,3019,P127330,SH44 - 08 - 00,62.08
12552,34367,P118626,SH45 - 08 - 06,63.0806
12553,3022,P127333,SH45 - 01 - 00 // AS02 - 01 - 00,63.01
12554,3023,P127334,AS02 - 01 - 18,68.01180000000001
12555,3024,P127335,SH45 - 01 - 00,63.01
12556,3025,P127336,SH45 - 01 - 00 // AS02 - 01 - 00,63.01
12557,3026,P127337,SH45 - 02 - 00,63.02
12558,3027,P127338,SH45 - 08 - 00,63.08
12559,3028,P127339,SH45 - 09 - 30,63.093
12560,3030,P127341,SH45 - 00 - 00,63.0
12561,3033,P127344,SH46 - 02 - 00,64.02
12562,3035,P127346,SH46 - 04 - 00,64.04
12563,3037,P127348,SH46 - 07 - 15,64.07149999999999
12564,3038,P127349,SH46 - 09 - 00,64.09
12565,3039,P127350,SH46 - 09 - 00,64.09
12566,3040,P127351,SH46 - 10 - 00,64.1
12567,3041,P127352,SH46 - 11 - 00,64.11
12568,3042,P127353,SH46 - 11 - 00,64.11
12569,3043,P127354,SH46 - 12 - 00,64.12
12570,3045,P127356,SH46 - XX - 00,64.0
12571,3046,P127357,SH46 - 12 - 00,64.12
12572,3048,P127359,SH47 - 02 - 00,65.02
12573,3049,P127360,SH47 - 02 - 00,65.02
12574,3050,P127361,SH47 - 05 - 04,65.0504
12575,3051,P127362,SH47 - 05 - 00,65.05
12576,3052,P127363,SH47 - 06 - 00,65.06
12577,3053,P127364,SH47 - 06 - 15,65.0615
12578,3054,P127365,SH47 - 07 - 00,65.07
12579,3057,P127368,SH47 - 10 - 00,65.1
12580,3058,P127369,SH47 - 10 - 28,65.10279999999999
12581,3059,P127370,SH47 - 11 - 00,65.11
12582,3061,P127372,SH47 - 12 - 13,65.1213
12583,3062,P127373,SH47 - 12 - 00,65.12
12584,3063,P127374,SH47 - 9d - 00,65.0
12585,3064,P127375,SH47 - 03 - 00,65.03
12586,3065,P127376,SH47 - 04 - 00,65.04
12587,3067,P127378,SH48 - 01 - 00,66.01
12588,3069,P127380,SH48 - 09 - 00,66.09
12589,3070,P127381,SH48 - 10 - 25,66.10249999999999
12590,3071,P127382,SH48 - 10 - 29,66.10289999999999
12591,3072,P127383,SH48 - 12 - 00,66.12
12592,3073,P127384,AS01 - 02 - 00,67.02
12593,3074,P127385,AS01 - 02 - 00,67.02
12594,3075,P127386,AS01 - 02 - 00,67.02
12595,3076,P127387,AS01 - 03 - 00,67.03
12596,3078,P127389,AS01 - 04 - 00,67.04
12597,3079,P127390,AS01 - 04 - 00,67.04
12598,3080,P127391,AS01 - 04 - 00,67.04
12599,3081,P127392,AS01 - 05 - 00,67.05
12600,3082,P127393,AS01 - 06 - 00,67.06
12601,3083,P127394,AS01 - 06 - 00,67.06
12602,3085,P127396,AS01 - 07 - 00,67.07
12603,3086,P127397,AS01 - 11 - 03,67.1103
12604,158691,P127398,AS01 - 11 - 00,67.11
12605,3088,P127399,AS01 - 11 - 00,67.11
12606,3089,P127400,AS01 - 12 - 00,67.12
12607,3090,P127401,AS01 - 00 - 00,67.0
12608,3091,P127402,AS01 - 08 - 00,67.08
12609,3094,P127405,AS02 - 01 - 00,68.01
12610,3095,P127406,AS02 - 01 - 00,68.01
12611,3097,P127408,AS02 - 04 - 00,68.04
12612,3098,P127409,AS02 - 04 - 00,68.04
12613,3099,P127410,AS02 - 06 - 00,68.06
12614,3101,P127412,AS02 - 07 - 00,68.07
12615,3102,P127413,AS02 - 08 - 00,68.08
12616,3103,P127414,AS02 - 08 - 00,68.08
12617,3104,P127415,AS02 - 08 - 00,68.08
12618,3105,P127416,AS02 - 09 - 00,68.09
12619,3106,P127417,AS02 - 10 - 00,68.1
12620,3107,P127418,AS02 - 10 - 00,68.1
12621,3108,P127419,AS02 - 11 - 00,68.11
12622,3109,P127420,AS02 - 11 - 30,68.113
12623,3110,P127421,AS02 - 12 - 00,68.12
12624,3111,P127422,AS02 - 12 - 00,68.12
12625,3112,P127423,AS02 - 11 - 00,68.11
12626,3113,P127424,AS02 - 11 - 00,68.11
12627,3114,P127425,AS03 - 01 - 12,69.0112
12628,3115,P127426,AS03 - 01 - 00,69.01
12629,3116,P127427,AS03 - 02 - 00,69.02
12630,3117,P127428,AS03 - 02 - 00,69.02
12631,3118,P127429,AS03 - 06 - 00,69.06
12632,3120,P127431,AS03 - 09 - 00,69.09
12633,3121,P127432,AS03 - 09 - 00,69.09
12634,3122,P127433,AS03 - 10 - 00,69.1
12635,3123,P127434,AS03 - 10 - 00,69.1
12636,3124,P127435,AS03 - 10 - 00,69.1
12637,3126,P127437,AS03 - 10 - 29,69.10289999999999
12638,3127,P127438,AS03 - 12 - 00,69.12
12639,3128,P127439,AS03 - 12 - 00,69.12
12640,3143,P127454,AS04 - 07 - 00,70.07
12641,3145,P127456,AS04 - 08 - 00,70.08
12642,3146,P127457,AS04 - 09 - 00,70.09
12643,3147,P127458,AS04 - 09m - 00,70.09
12644,3148,P127459,AS04 - 09m - 00,70.09
12645,3149,P127460,AS04 - 11 - 27,70.1127
12646,3151,P127462,AS04 - 11 - 00,70.11
12647,3152,P127463,AS04 - 11 - 29,70.1129
12648,3157,P127468,AS05 - 01 - 00,71.01
12649,3160,P127471,AS05 - 02 - 02,71.0202
12650,3163,P127474,AS05 - 03 - 00,71.03
12651,3164,P127475,AS05 - 03 - 00,71.03
12652,3165,P127476,AS05 - 04 - 00,71.04
12653,3167,P127478,AS05 - 06 - 00,71.06
12654,3168,P127479,AS05 - 06 - 00,71.06
12655,3169,P127480,AS05 - 07 - 00,71.07
12656,3170,P127481,AS05 - 08 - 00,71.08
12657,3171,P127482,AS05 - 08 - 00,71.08
12658,3172,P127483,AS05 - 08 - 00,71.08
12659,3176,P127487,AS05 - 12 - 00,71.12
12660,3177,P127488,AS06 - 01 - 15,72.0115
12661,3182,P127493,SH42 - 03 - 00 // AS06 - 03 - 00,60.03
12662,3188,P127499,AS06 - 05 - 23,72.0523
12663,3190,P127501,AS07 - 01 - 00,73.01
12664,3193,P127504,AS07 - 04 - 00,73.04
12665,3195,P127506,AS07 - 09 - 00,73.09
12666,3196,P127507,AS07 - 09 - 00,73.09
12667,18005,P113631,AS07 - 09 - 11,73.0911
12668,3198,P127509,AS07 - 10 - 00,73.1
12669,3199,P127510,AS07 - 10 - 00,73.1
12670,3201,P127512,AS07 - 12 - 00,73.12
12671,3202,P127513,SH42 - 04 - 09 // AS06 - 04 - 09,60.0409
12672,3205,P127516,AS08 - 06 - 00,74.06
12673,3206,P127517,AS08 - 09 - 00,74.09
12674,3207,P127518,AS08 - 09 - 00,74.09
12675,3208,P127519,AS08 - 11 - 00,74.11
12676,3210,P127521,AS08 - 12 - 00,74.12
12677,3211,P127522,AS08 - 00 - 00,74.0
12678,3215,P127526,AS09 - 03 - 03,75.0303
12679,3228,P127539,AS04 - 10 - 28,70.10279999999999
12680,3230,P127541,AS04 - 11 - 22,70.1122
12681,3234,P127545,SS01 - 12 - 29,76.1229
12682,3235,P127546,SS01 - 12d - 00,76.12
12683,3237,P127548,SS03 - 00 - 00,78.0
12684,3239,P127550,SS03 - 03 - 00,78.03
12685,3240,P127551,SS03 - 10 - 21,78.1021
12686,3241,P127552,SS04 - 02 - 22,79.0222
12687,3244,P127555,SS07 - 03 - 25,82.0325
12688,3251,P332552,SS06 - 01 - 06,81.01060000000001
12689,3252,P127561,SS07 - 02 - 23,82.0223
12690,3254,P127563,SS07 - 06 - 09,82.0609
12691,3262,P127571,AS05 - 06 - 00,71.06
12692,3266,P127575,AS05 - 09 - 30,71.093
12693,3274,P127583,XXXX - 00 - 07,0.0007
12694,3275,P127584,0000 - 00 - 00,0.0
12695,34366,P118625,AS02 - 03 - 13,68.0313
12696,3729,P127612,AS07 - 12 - 00,73.12
12697,3730,P127613,AS03 - 10 - 00,69.1
12698,3731,P127614,AS04 - 07 - 00,70.07
12699,3732,P127615,AS04 - 00 - 00,70.0
12700,3733,P127616,0000 - 00 - 00,0.0
12701,22810,P104946,AS07 - 06 - 13,73.0613
12702,173131,P273491,SS01 - 07 - 22,76.0722
12703,173132,P273488,SH47 - 06 - 25,65.0625
12704,173133,P273487,SH47 - 07 - 15,65.07149999999999
12705,173135,P273505,AS08 - 08 - 00,74.08
12706,173136,P273510,AS08 - 07 - 01,74.0701
12707,172995,P273524,SS08 - 10 - 00,83.1
12708,4780,P127627,SH36 - 11 - 00,54.11
12709,4909,P127654,SH48? - 00 - 00,0.0
12710,5377,P127666,AS08 - 06 - 00,74.06
12711,5378,P127667,AS06 - 03 - 00,72.03
12712,5379,P127668,SH44 - 04m - 00,62.04
12713,5380,P127669,AS05 - 04 - 00,71.04
12714,5381,P127670,SH37 - 11 - 00,55.11
12715,6020,P109224,AS05 - 08 - 30,71.083
12716,6127,P127734,SH34 - 03 - 00,52.03
12717,6129,P127736,AS08 - 09 - 18,74.0918
12718,6130,P127737,SH44 - 03 - 28,62.0328
12719,6131,P127738,SH45 - 06 - 00,63.06
12720,6133,P127740,SH46 - 01 - 28,64.0128
12721,6134,P127741,AS05 - 12 - 00,71.12
12722,63972,P200560,SH42? - 00 - 00,0.0
12723,12450,P127761,AS08 - 00 - 00,74.0
12724,12453,P127764,IS01 - 07 - 18,85.0718
12725,12660,P127823,SS06 - 12d - 00,81.12
12726,13433,P127825,AS04 - 05 - 05,70.0505
12727,13449,P127826,SH46 - 04 - 02,64.04020000000001
12728,13450,P127827,SS02 - 10 - 29,77.10289999999999
12729,13451,P127828,SS01 - 07 - 03,76.07029999999999
12730,13452,P127829,SH45 - 09 - 29,63.0929
12731,13453,P127830,SS05 - 01 - 20,80.012
12732,13454,P127831,SH46 - 11 - 29,64.1129
12733,13455,P127832,SS02 - 03 - 10,77.031
12734,13456,P127833,SS02 - 01 - 09,77.0109
12735,13457,P127834,AS05 - 06 - 11,71.0611
12736,13458,P127835,SS07 - 05//06 - 24,82.05239999999999
12737,13459,P127836,AS04 - 02 - 21,70.0221
12738,13460,P127837,SH43 - 01 - 17,61.0117
12739,13462,P127839,AS03 - 01 - 12,69.0112
12740,13463,P127840,IS01 - 12d - 00,85.12
12741,13484,P127861,AS03 - 09 - 00,69.09
12742,15346,P127956,SS06 - 08 - 00,81.08
